ImageID,label,Binary_Label,image_path,stromal_echogenicity,stromal_std,follicle_count,follicle_density,avg_follicle_size,follicle_size_std,hough_circle_count,edge_density,peripheral_distribution,ovarian_area_index,ovarian_circularity,texture_heterogeneity,speckle_index,entropy,lbp_mean,lbp_std,intensity_variance
Dataset-1_data_train_img_0_4883.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-1_data_train_img_0_4883.jpg,107.99932238520408,89.79805281697041,53,10.562818877551022,6.148588955276108,2.540851264929318,25,0.08940529336734694,2.1287261255620193,33814.0,0.31428717504586917,9.597319228685587,9.79280931122449,6.988883194516749,5.516242825255102,2.0925967834675543,8063.690289719408
Dataset-1_data_train_img_0_8575.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-1_data_train_img_0_8575.jpg,78.98983577806122,61.5931131825854,52,10.363520408163266,6.126963751086427,2.7165176356923193,36,0.11208545918367346,1.0062253651354214,27803.5,0.06296367925982105,8.77160116418713,9.860929528061224,6.693129150226154,5.397480867346939,2.117232585189214,3793.7115915227755
Dataset-2_roboflow_train_healthy_image0355_jpg.rf.60e5b3f8e8c29146785337124e01ba58.jpg,0,normal,/content/PCOS_Dataset_Split/train/normal/Dataset-2_roboflow_train_healthy_image0355_jpg.rf.60e5b3f8e8c29146785337124e01ba58.jpg,57.59691884566327,35.195486518560465,16,3.1887755102040813,5.063389659672849,1.8287231480076251,40,0.1311981823979592,0.7210652720904259,39790.0,0.19088159412182476,8.69974388887466,8.644411670918368,6.235541673326918,5.324119100765306,2.545668069886468,1238.7222712781715
Dataset-1_data_train_img_0_6386.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-1_data_train_img_0_6386.jpg,101.77576929209184,78.3208570700704,29,5.779655612244897,7.2730984104677345,2.7183014197390634,20,0.09195631377551021,1.411495787454312,35875.0,0.14702243258936532,5.104739597957741,8.200275031887756,7.447675714372727,5.099868463010204,1.969344941345762,6134.156652190397
Dataset-1_data_train_img_0_2997.jpg,0,normal,/content/PCOS_Dataset_Split/train/normal/Dataset-1_data_train_img_0_2997.jpg,64.5767897002551,38.45669063444838,31,6.1782525510204085,4.666253060050159,1.3763303819730266,99,0.28286431760204084,0.6746549194918824,45034.0,0.5016414054859698,11.698906259163328,13.874262595663266,7.0413097664920725,4.736049107142857,2.4579703398263453,1478.9170545536695
Dataset-2_roboflow_train_img_0_6733_jpg.rf.6ca0fc29b3ed9379ba9adc7bc1787a3a.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-2_roboflow_train_img_0_6733_jpg.rf.6ca0fc29b3ed9379ba9adc7bc1787a3a.jpg,80.54731345663265,75.87147488673092,45,8.96843112244898,6.37518502490914,2.6702546022736344,38,0.13358976403061223,1.278969278044858,34155.0,0.2635459444033138,13.367050817558857,10.658820950255102,6.548977477660303,5.422492825255102,2.224740290416354,5756.480701487841
Dataset-1_data_train_img_0_6343.jpg,0,normal,/content/PCOS_Dataset_Split/train/normal/Dataset-1_data_train_img_0_6343.jpg,46.05408960459184,38.86937289090245,12,2.391581632653061,6.262945824391534,2.9738085652119737,49,0.13889110331632654,0.4556857340732533,32561.0,0.29724347034663096,13.278123753439363,9.108597735969388,5.266261737943312,6.089485012755102,2.737609101607917,1510.8281489320223
Dataset-1_data_train_img_0_8910.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-1_data_train_img_0_8910.jpg,65.22983099489795,55.053418586479914,64,12.755102040816325,6.0261913292883325,2.523753144271377,46,0.13335060586734693,1.0216809489601293,37281.5,0.12697446953096755,11.424208691834984,12.042091836734693,6.925556626611089,5.2123923788265305,2.1021312907108816,3030.878898058172
Dataset-2_roboflow_train_img_0_2176_jpg.rf.7745503d189955ee84f5ad07899428f0.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-2_roboflow_train_img_0_2176_jpg.rf.7745503d189955ee84f5ad07899428f0.jpg,71.07156808035714,60.736067849338205,55,10.96141581632653,6.8139380977739865,2.9074670447974498,50,0.1475406568877551,0.8931267703802693,33374.0,0.13004563306490524,15.089316450373483,12.83739237882653,6.62083200138559,5.429587850765306,2.203238001320929,3688.8699377994144
Dataset-2_roboflow_train_img_0_2319_jpg.rf.4a09c4d50854a0250629f583f0c8148c.jpg,0,normal,/content/PCOS_Dataset_Split/train/normal/Dataset-2_roboflow_train_img_0_2319_jpg.rf.4a09c4d50854a0250629f583f0c8148c.jpg,39.06497130102041,44.54493863937469,33,6.576849489795918,5.06912912682348,2.1458066787498784,50,0.15074936224489796,0.4119753282063441,28554.5,0.4878485254427023,10.52457731978559,9.553332270408163,5.046242596859937,6.102957589285714,2.517453904409946,1984.2515583856562
