ImageID,label,Binary_Label,image_path,stromal_echogenicity,stromal_std,follicle_count,follicle_density,avg_follicle_size,follicle_size_std,hough_circle_count,edge_density,peripheral_distribution,ovarian_area_index,ovarian_circularity,texture_heterogeneity,speckle_index,entropy,lbp_mean,lbp_std,intensity_variance
Dataset-1_data_train_img_0_4883.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-1_data_train_img_0_4883.jpg,2.652094642596419,89.79805281697041,1.354634945959081,1.3546349459590816,0.6498597223038372,2.540851264929318,25,0.0894052933673469,3.2031922274648683,-0.020778198188162504,0.358499597136442,-0.35788956266345096,-0.38020035685759085,6.988883194516749,5.516242825255102,2.0925967834675543,8063.690289719408
Dataset-1_data_train_img_0_8575.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-1_data_train_img_0_8575.jpg,1.023339570901157,61.5931131825854,1.2889044122503188,1.2889044122503193,0.620085791871147,2.7165176356923197,36,0.1120854591836734,0.5211509479191624,-1.324145385624315,-1.2714249082273925,-0.6605088728174919,-0.34196776869061607,6.693129150226154,5.397480867346939,2.117232585189214,3793.711591522776
Dataset-2_roboflow_train_healthy_image0355_jpg.rf.60e5b3f8e8c29146785337124e01ba58.jpg,0,normal,/content/PCOS_Dataset_Split/train/normal/Dataset-2_roboflow_train_healthy_image0355_jpg.rf.60e5b3f8e8c29146785337124e01ba58.jpg,-0.17777861584466395,35.195486518560465,-1.0773948012651147,-1.0773948012651147,-0.8442601967262482,1.8287231480076247,40,0.1311981823979592,-0.16019481841698785,1.2751077201411691,-0.4418305901294231,-0.6868440107048005,-1.0247404959323259,6.235541673326918,5.324119100765306,2.545668069886468,1238.7222712781715
Dataset-1_data_train_img_0_6386.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-1_data_train_img_0_6386.jpg,2.302669511374848,78.3208570700704,-0.22289786305120807,-0.2228978630512081,2.1981025040184035,2.718301419739064,20,0.0919563137755102,1.4894816968668045,0.4261463128019232,-0.7262732441792596,-2.0043853911018705,-1.274012943943163,7.447675714372727,5.099868463010204,1.969344941345762,6134.156652190397
Dataset-1_data_train_img_0_2997.jpg,0,normal,/content/PCOS_Dataset_Split/train/normal/Dataset-1_data_train_img_0_2997.jpg,0.21411043094030013,38.45669063444838,-0.091436795633684,-0.09143679563368375,-1.3910442818949398,1.3763303819730266,99,0.2828643176020408,-0.2710851499480413,2.412260624377952,1.5735600928644955,0.4123258955367379,1.9105222772275523,7.0413097664920725,4.736049107142857,2.4579703398263453,1478.9170545536697
Dataset-2_roboflow_train_img_0_6733_jpg.rf.6ca0fc29b3ed9379ba9adc7bc1787a3a.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-2_roboflow_train_img_0_6733_jpg.rf.6ca0fc29b3ed9379ba9adc7bc1787a3a.jpg,1.1107850918226052,75.87147488673092,0.8287906762889846,0.8287906762889847,0.9618408511014145,2.6702546022736344,38,0.1335897640306122,1.1728301796462952,0.053167099360415485,0.029424215632814058,1.023688026514816,0.10585015619670189,6.548977477660303,5.422492825255102,2.224740290416354,5756.480701487841
Dataset-1_data_train_img_0_6343.jpg,0,normal,/content/PCOS_Dataset_Split/train/normal/Dataset-1_data_train_img_0_6343.jpg,-0.8258577053752704,38.86937289090245,-1.3403169361001628,-1.3403169361001628,0.8073081068683441,2.9738085652119737,49,0.1388911033163265,-0.7942780197845549,-0.29248921821270274,0.24796495784779304,0.9910969425178703,-0.7642152732883764,5.266261737943312,6.089485012755102,2.737609101607917,1510.8281489320225
Dataset-1_data_train_img_0_8910.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-1_data_train_img_0_8910.jpg,0.25077582716327507,55.05341858647992,2.077670816755463,2.0776708167554627,0.4813406937979539,2.523753144271377,46,0.1333506058673469,0.5580796657238539,0.731143559142319,-0.8562915943112708,0.31165135309907277,0.8822133062567498,6.925556626611089,5.2123923788265305,2.1021312907108816,3030.878898058172
Dataset-2_roboflow_train_img_0_2176_jpg.rf.7745503d189955ee84f5ad07899428f0.jpg,1,pcos,/content/PCOS_Dataset_Split/train/pcos/Dataset-2_roboflow_train_img_0_2176_jpg.rf.7745503d189955ee84f5ad07899428f0.jpg,0.5787636690132296,60.736067849338205,1.486096013376605,1.486096013376605,1.5659231688462003,2.9074670447974498,50,0.1475406568877551,0.2509194162481737,-0.11619148534761797,-0.8363739790151418,1.6548851143742753,1.3285770952570861,6.62083200138559,5.429587850765306,2.203238001320929,3688.8699377994144
Dataset-2_roboflow_train_img_0_2319_jpg.rf.4a09c4d50854a0250629f583f0c8148c.jpg,0,normal,/content/PCOS_Dataset_Split/train/normal/Dataset-2_roboflow_train_img_0_2319_jpg.rf.4a09c4d50854a0250629f583f0c8148c.jpg,-1.2182659557445559,44.54493863937469,0.04002427178384009,0.040024271783840035,-0.8363580056456597,2.1458066787498784,50,0.1507493622448979,-0.8987172478134016,-1.1612922523135172,1.4841082367546956,-0.01805661492011195,-0.5146072554574656,5.046242596859937,6.102957589285714,2.517453904409946,1984.251558385656
